season,posteam,down,dist_bucket,pass_rate,epa,success,plays
2024,GB,2,Long (10+),0.6666666666666666,0.2042116236819614,0.4444444444444444,72
2024,GB,2,Med-Short (3-5),0.38181818181818183,-0.13930149092517316,0.4727272727272727,55
2024,GB,2,Medium (6-9),0.525,0.511455350623146,0.525,80
2024,GB,2,Short (1-2),0.23076923076923078,-0.06755000602480812,0.6538461538461539,26
2024,GB,3,Long (10+),0.896551724137931,-0.003190864692674056,0.3103448275862069,29
2024,GB,3,Med-Short (3-5),0.7894736842105263,0.25127489375321244,0.5526315789473685,38
2024,GB,3,Medium (6-9),0.9032258064516129,-0.5385924602301614,0.1935483870967742,31
2024,GB,3,Short (1-2),0.2727272727272727,0.344285658187639,0.7272727272727273,22
2024,GB,4,Med-Short (3-5),0.0,-2.7430941215716302,0.0,1
2024,GB,4,Medium (6-9),0.0,-2.9342117345659062,0.0,1
2024,GB,4,Short (1-2),0.5,1.5206861594148602,0.8333333333333334,6
2024,HOU,1,Long (10+),0.5013850415512465,0.038614685981528236,0.3850415512465374,361
2024,HOU,1,Med-Short (3-5),0.14285714285714285,0.1825929579624374,0.5714285714285714,7
2024,HOU,1,Medium (6-9),0.2857142857142857,0.19218956191408715,0.42857142857142855,7
2024,HOU,1,Short (1-2),0.0,-0.476935805597653,0.0,3
2024,HOU,2,Long (10+),0.7027027027027027,-0.258112046791572,0.3333333333333333,111
2024,HOU,2,Med-Short (3-5),0.4117647058823529,-0.16729317324699727,0.38235294117647056,34
2024,HOU,2,Medium (6-9),0.5233644859813084,0.02038571656198528,0.411214953271028,107
2024,HOU,2,Short (1-2),0.3870967741935484,8.237965389966004e-05,0.5483870967741935,31
2024,HOU,3,Long (10+),0.8484848484848485,-0.16480956063356675,0.3181818181818182,66
2024,HOU,3,Med-Short (3-5),0.9047619047619048,0.05356255401877705,0.5,42
2024,HOU,3,Medium (6-9),0.9777777777777777,0.0952504199091734,0.4222222222222222,45
2024,HOU,3,Short (1-2),0.5151515151515151,-0.06188079308870213,0.5757575757575758,33
2024,HOU,4,Med-Short (3-5),1.0,-0.9254913988212744,0.3333333333333333,3
2024,HOU,4,Short (1-2),0.5714285714285714,3.0320014583287827,1.0,7
2024,IND,1,Long (10+),0.42857142857142855,-0.008069983257603315,0.40431266846361186,371
2024,IND,1,Med-Short (3-5),0.0,0.2302668378542876,0.5,8
2024,IND,1,Medium (6-9),0.3,0.12157783799048047,0.4,10
2024,IND,1,Short (1-2),0.0,-0.4780448617239017,0.0,3
2024,IND,2,Long (10+),0.803921568627451,-0.35705949416457977,0.3137254901960784,102
2024,IND,2,Med-Short (3-5),0.175,-0.05812253176845843,0.475,40
2024,IND,2,Medium (6-9),0.580952380952381,-0.10005245556073662,0.4095238095238095,105
2024,IND,2,Short (1-2),0.18181818181818182,0.2202400711204532,0.5454545454545454,33
2024,IND,3,Long (10+),0.8260869565217391,0.0462012582104646,0.2608695652173913,46
2024,IND,3,Med-Short (3-5),0.7111111111111111,-0.0828131455294312,0.4222222222222222,45
2024,IND,3,Medium (6-9),0.8596491228070176,-0.17294853817576517,0.2982456140350877,57
2024,IND,3,Short (1-2),0.2222222222222222,0.1599922060110607,0.6666666666666666,36
2024,IND,4,Med-Short (3-5),0.75,1.2707625706862018,0.625,8
2024,IND,4,Short (1-2),0.45454545454545453,-0.4386096270172857,0.5454545454545454,11
2024,JAX,1,Long (10+),0.4603174603174603,-0.08628236266224468,0.39365079365079364,315
2024,JAX,1,Med-Short (3-5),0.375,0.14353708464841475,0.5,8
2024,JAX,1,Medium (6-9),0.3333333333333333,0.11218844644220856,0.3333333333333333,9
2024,JAX,1,Short (1-2),0.14285714285714285,-0.034262522003181015,0.2857142857142857,7
2024,JAX,2,Long (10+),0.7738095238095238,-0.032235438785956645,0.3333333333333333,84
2024,JAX,2,Med-Short (3-5),0.5434782608695652,0.1612770202374466,0.4782608695652174,46
2024,JAX,2,Medium (6-9),0.696078431372549,0.17321638426288058,0.4803921568627451,102
2024,JAX,2,Short (1-2),0.21428571428571427,0.0646820658460326,0.6428571428571429,28
2024,JAX,3,Long (10+),0.851063829787234,-0.01718910803506577,0.2978723404255319,47
2024,JAX,3,Med-Short (3-5),0.8157894736842105,0.038130238349332136,0.47368421052631576,38
2024,JAX,3,Medium (6-9),0.9024390243902439,-0.1335546219932284,0.3170731707317073,41
2024,JAX,3,Short (1-2),0.358974358974359,-0.26240798457114867,0.5897435897435898,39
2024,JAX,4,Long (10+),1.0,-0.7068603516672738,0.5,2
2024,JAX,4,Short (1-2),0.2222222222222222,-0.28066000959370285,0.5555555555555556,9
2024,KC,1,Long (10+),0.5335120643431636,0.02677780509400169,0.45576407506702415,373
2024,KC,1,Med-Short (3-5),0.08333333333333333,0.16014292609179392,0.6666666666666666,12
2024,KC,1,Medium (6-9),0.7,0.5007197112339782,0.5,10
2024,KC,1,Short (1-2),0.14285714285714285,0.12324441235978156,0.42857142857142855,7
2024,KC,2,Long (10+),0.7872340425531915,-0.14612968277634816,0.3829787234042553,94
2024,KC,2,Med-Short (3-5),0.5862068965517241,0.00843563045498155,0.5402298850574713,87
2024,KC,2,Medium (6-9),0.6521739130434783,0.21663319724789093,0.5217391304347826,92
2024,KC,2,Short (1-2),0.43902439024390244,0.09295225382225997,0.6341463414634146,41
2024,KC,3,Long (10+),0.8837209302325582,0.3182446977991585,0.4418604651162791,43
2024,KC,3,Med-Short (3-5),0.8035714285714286,0.46497859922183643,0.5714285714285714,56
2024,KC,3,Medium (6-9),0.8717948717948718,0.5529182281534866,0.5897435897435898,39
2024,KC,3,Short (1-2),0.5208333333333334,-0.2887336002909881,0.5208333333333334,48
2024,KC,4,Short (1-2),0.15384615384615385,1.4497302383488904,0.8461538461538461,13
2024,LA,1,Long (10+),0.5191256830601093,0.04712309741110016,0.48360655737704916,366
2024,LA,1,Med-Short (3-5),0.18181818181818182,0.2218234217434656,0.6363636363636364,11
2024,LA,1,Medium (6-9),0.6470588235294118,-0.12531059158123647,0.23529411764705882,17
2024,LA,1,Short (1-2),0.16666666666666666,0.369565062331579,0.6666666666666666,6
2024,LA,2,Long (10+),0.6476190476190476,-0.02274982295015694,0.4,105
2024,LA,2,Med-Short (3-5),0.48,0.19732662628249575,0.6,75
2024,LA,2,Medium (6-9),0.6708860759493671,0.3290117331461893,0.5443037974683544,79
2024,LA,2,Short (1-2),0.2926829268292683,-0.008026859928887882,0.4634146341463415,41
2024,LA,3,Long (10+),0.7368421052631579,-0.46180181662304054,0.2894736842105263,38
2024,LA,3,Med-Short (3-5),0.8627450980392157,-0.2639657142821447,0.39215686274509803,51
2024,LA,3,Medium (6-9),1.0,-0.5531051032895934,0.2631578947368421,38
2024,LA,3,Short (1-2),0.375,0.18706974087860853,0.725,40
2024,LA,4,Med-Short (3-5),1.0,-1.8330676535260864,0.16666666666666666,6
2024,LA,4,Medium (6-9),0.5,3.1191593645780813,1.0,2
2024,LA,4,Short (1-2),0.1,0.9396255419531372,0.8,10
2024,LAC,1,Long (10+),0.4676923076923077,0.016926406205415166,0.4153846153846154,325
2024,LAC,1,Med-Short (3-5),0.4,0.028094412852078678,0.4,5
2024,LAC,1,Medium (6-9),0.25,0.015307317182305269,0.25,8
2024,LAC,1,Short (1-2),0.0,-0.2248127163038589,0.0,1
2024,LAC,2,Long (10+),0.8295454545454546,0.14134222188228954,0.4318181818181818,88
2024,LAC,2,Med-Short (3-5),0.36538461538461536,0.13471961722601777,0.4807692307692308,52
2024,LAC,2,Medium (6-9),0.8,0.2274933996886064,0.4631578947368421,95
2024,LAC,2,Short (1-2),0.047619047619047616,-0.12686545065315885,0.42857142857142855,21
2024,LAC,3,Long (10+),0.7142857142857143,-0.1206216509436632,0.19047619047619047,42
2024,LAC,3,Med-Short (3-5),0.8611111111111112,-0.2211345156740428,0.4166666666666667,36
2024,LAC,3,Medium (6-9),1.0,0.23084001410145344,0.43478260869565216,46
2024,LAC,3,Short (1-2),0.1590909090909091,0.09442028599627744,0.6818181818181818,44
2024,LAC,4,Long (10+),1.0,-0.07368196512106806,0.0,1
2024,LAC,4,Med-Short (3-5),1.0,0.9629975360973427,0.6666666666666666,3
2024,LAC,4,Medium (6-9),0.0,-0.38324439199641347,0.0,1
2024,LAC,4,Short (1-2),0.16666666666666666,1.040226554556284,0.8333333333333334,6
2024,LV,1,Long (10+),0.5355029585798816,-0.021507764883775447,0.39644970414201186,338
2024,LV,1,Med-Short (3-5),0.5,-1.2988345944642787,0.5,10
2024,LV,1,Medium (6-9),0.4,-0.035052542018820534,0.3,10
2024,LV,1,Short (1-2),0.25,0.18331583063627477,0.5,8
2024,LV,2,Long (10+),0.6767676767676768,-0.21998902134012796,0.3434343434343434,99
2024,LV,2,Med-Short (3-5),0.4878048780487805,-0.3612703254628109,0.4146341463414634,41
2024,LV,2,Medium (6-9),0.5980392156862745,-0.17914567963179967,0.37254901960784315,102
2024,LV,2,Short (1-2),0.23333333333333334,0.029304978292202577,0.5666666666666667,30
2024,LV,3,Long (10+),0.7674418604651163,-0.9891658379105909,0.09302325581395349,43
2024,LV,3,Med-Short (3-5),0.7719298245614035,-0.39320058820595744,0.38596491228070173,57
2024,LV,3,Medium (6-9),0.8518518518518519,0.17280773803006128,0.4444444444444444,54
2024,LV,3,Short (1-2),0.4166666666666667,-0.13167527205023088,0.6666666666666666,24
2024,LV,4,Med-Short (3-5),1.0,-0.3898960974329384,0.25,4
2024,LV,4,Short (1-2),0.14285714285714285,-0.3811287036597995,0.5714285714285714,7
2024,MIA,1,Long (10+),0.44751381215469616,0.016052841731377374,0.46408839779005523,362
2024,MIA,1,Med-Short (3-5),0.18181818181818182,-0.36803311546629464,0.36363636363636365,11
2024,MIA,1,Medium (6-9),0.16666666666666666,-0.29779067469401826,0.16666666666666666,12
2024,MIA,1,Short (1-2),0.3333333333333333,-0.11486623428451519,0.3333333333333333,3
2024,MIA,2,Long (10+),0.7410714285714286,-0.02248465926615089,0.42857142857142855,112
2024,MIA,2,Med-Short (3-5),0.5555555555555556,0.04367534265829998,0.4603174603174603,63
2024,MIA,2,Medium (6-9),0.6511627906976745,0.14862003420567516,0.5116279069767442,86
2024,MIA,2,Short (1-2),0.3448275862068966,-0.1739913739860138,0.4482758620689655,29
2024,MIA,3,Long (10+),0.8913043478260869,-0.30705055314409263,0.2608695652173913,46
2024,MIA,3,Med-Short (3-5),0.8095238095238095,-0.4137360785969986,0.4523809523809524,42
2024,MIA,3,Medium (6-9),0.9024390243902439,0.0066740480692031095,0.36585365853658536,41
2024,MIA,3,Short (1-2),0.42857142857142855,-0.4275010828816255,0.5428571428571428,35
2024,MIA,4,Long (10+),0.0,-2.46694559865864,0.0,1
2024,MIA,4,Med-Short (3-5),0.8,1.9702452009660192,0.8,5
2024,MIA,4,Medium (6-9),1.0,-2.252125561237335,0.0,1
2024,MIA,4,Short (1-2),0.75,-0.1654945798945846,0.5,8
2024,MIN,1,Long (10+),0.45565749235474007,-0.011513274389964212,0.4434250764525994,327
2024,MIN,1,Med-Short (3-5),0.46153846153846156,0.4601806267545236,0.5384615384615384,13
2024,MIN,1,Medium (6-9),0.5,-0.017290850109422218,0.4,10
2024,MIN,1,Short (1-2),0.25,0.11196789668611018,0.5,4
2024,MIN,2,Long (10+),0.7282608695652174,0.28225760576479725,0.5108695652173914,92
2024,MIN,2,Med-Short (3-5),0.5,0.23165712472810238,0.6296296296296297,54
2024,MIN,2,Medium (6-9),0.8064516129032258,0.06905781754833315,0.44086021505376344,93
2024,MIN,2,Short (1-2),0.25806451612903225,-0.08941396322822379,0.5161290322580645,31
2024,MIN,3,Long (10+),0.9230769230769231,0.11897169066523142,0.38461538461538464,39
2024,MIN,3,Med-Short (3-5),0.9722222222222222,-0.26818178620523825,0.4444444444444444,36
2024,MIN,3,Medium (6-9),0.9565217391304348,0.4945466696111093,0.45652173913043476,46
2024,MIN,3,Short (1-2),0.5416666666666666,0.209064514085478,0.7083333333333334,24
2024,MIN,4,Med-Short (3-5),1.0,0.03416617710900027,0.5,4
2024,MIN,4,Short (1-2),0.6,0.26799963173689323,0.6,5
2024,NE,1,Long (10+),0.402555910543131,-0.09936333711342511,0.3801916932907348,313
2024,NE,1,Med-Short (3-5),0.3333333333333333,-0.26826904684033553,0.3333333333333333,6
2024,NE,1,Medium (6-9),0.375,-0.3189544700071565,0.25,8
2024,NE,1,Short (1-2),0.4,0.1175662396941334,0.4,5
2024,NE,2,Long (10+),0.6914893617021277,0.10792217179395981,0.4787234042553192,94
2024,NE,2,Med-Short (3-5),0.4230769230769231,0.08439263032946306,0.5,52
2024,NE,2,Medium (6-9),0.6593406593406593,0.0027812591851126035,0.46153846153846156,91
2024,NE,2,Short (1-2),0.35714285714285715,-0.28214879661079195,0.4642857142857143,28
2024,NE,3,Long (10+),0.9230769230769231,-0.3054712449578619,0.28205128205128205,39
2024,NE,3,Med-Short (3-5),0.8260869565217391,-0.04275984940701287,0.5,46
2024,NE,3,Medium (6-9),0.9090909090909091,-0.08657551381077616,0.38636363636363635,44
2024,NE,3,Short (1-2),0.42424242424242425,-0.07156732992775662,0.5757575757575758,33
2024,NE,4,Long (10+),1.0,-2.7650769517640583,0.0,1
2024,NE,4,Short (1-2),0.0,0.33672417303647045,0.7142857142857143,7
2024,NO,1,Long (10+),0.4807692307692308,-0.06431622123776694,0.375,312
2024,NO,1,Med-Short (3-5),0.0,-0.024944517827991928,0.42857142857142855,7
2024,NO,1,Medium (6-9),0.0,0.6798902465961874,0.8,5
2024,NO,1,Short (1-2),0.0,0.029629024720634334,0.5,2
2024,NO,2,Long (10+),0.7087378640776699,-0.11229842587219308,0.3883495145631068,103
2024,NO,2,Med-Short (3-5),0.4107142857142857,0.11284270969762085,0.5,56
2024,NO,2,Medium (6-9),0.6024096385542169,0.17215294186158805,0.46987951807228917,83
2024,NO,2,Short (1-2),0.3181818181818182,-0.06541014085285662,0.4090909090909091,22
2024,NO,3,Long (10+),0.7872340425531915,-0.4965185678934673,0.1702127659574468,47
2024,NO,3,Med-Short (3-5),0.7659574468085106,-0.03366748068475607,0.425531914893617,47
2024,NO,3,Medium (6-9),0.975,-0.14175283647961387,0.325,40
2024,NO,3,Short (1-2),0.36666666666666664,0.5120590419263159,0.7,30
2024,NO,4,Med-Short (3-5),0.75,-1.6665681003796635,0.25,4
2024,NO,4,Medium (6-9),1.0,-2.8709210644010454,0.0,1
2024,NO,4,Short (1-2),0.25,1.5907317215120809,0.8333333333333334,12
2024,NYG,1,Long (10+),0.5348101265822784,-0.04723314991299302,0.4177215189873418,316
2024,NYG,1,Med-Short (3-5),0.5,0.2950474026050263,0.5,6
2024,NYG,1,Medium (6-9),0.6666666666666666,0.43931278158561327,0.6666666666666666,3
2024,NYG,1,Short (1-2),0.14285714285714285,0.6807675488733886,1.0,7
2024,NYG,2,Long (10+),0.5977011494252874,-0.19156405819786027,0.3333333333333333,87
2024,NYG,2,Med-Short (3-5),0.37037037037037035,-0.2357885163364699,0.3148148148148148,54
2024,NYG,2,Medium (6-9),0.4891304347826087,-0.16882292227408313,0.3804347826086957,92
2024,NYG,2,Short (1-2),0.25,-0.1580415893549798,0.5,16
2024,NYG,3,Long (10+),0.8409090909090909,-0.19003322817965704,0.22727272727272727,44
2024,NYG,3,Med-Short (3-5),0.8297872340425532,0.03296991586853401,0.5106382978723404,47
2024,NYG,3,Medium (6-9),0.8823529411764706,-0.2422240589974491,0.3137254901960784,51
2024,NYG,3,Short (1-2),0.3611111111111111,-0.3377986879012993,0.5555555555555556,36
2024,NYG,4,Long (10+),0.0,2.4595381805556826,1.0,1
2024,NYG,4,Med-Short (3-5),0.75,1.3869799259846332,0.75,4
2024,NYG,4,Medium (6-9),1.0,-2.4999725137022324,0.0,4
2024,NYG,4,Short (1-2),0.3157894736842105,-0.24572097016866074,0.631578947368421,19
2024,NYJ,1,Long (10+),0.49570200573065903,-0.01908465829885693,0.3954154727793696,349
2024,NYJ,1,Med-Short (3-5),0.7777777777777778,0.23600966456190994,0.5555555555555556,9
2024,NYJ,1,Medium (6-9),0.5,0.027886093128472567,0.5,4
2024,NYJ,1,Short (1-2),0.6,0.5486624779936392,0.8,5
2024,NYJ,2,Long (10+),0.7184466019417476,0.029431425887205213,0.39805825242718446,103
2024,NYJ,2,Med-Short (3-5),0.5,0.024015069865967117,0.5,62
2024,NYJ,2,Medium (6-9),0.711340206185567,0.10577852208648578,0.422680412371134,97
2024,NYJ,2,Short (1-2),0.44,0.17555708268424497,0.52,25
2024,NYJ,3,Long (10+),0.9259259259259259,-0.28684946240517434,0.3333333333333333,54
2024,NYJ,3,Med-Short (3-5),0.8888888888888888,0.10384449375677811,0.4166666666666667,36
2024,NYJ,3,Medium (6-9),0.9583333333333334,-0.09104549491844237,0.3958333333333333,48
2024,NYJ,3,Short (1-2),0.5555555555555556,-0.0211977040323771,0.6388888888888888,36
2024,NYJ,4,Long (10+),1.0,-2.0560169923119247,0.0,2
2024,NYJ,4,Med-Short (3-5),0.8333333333333334,0.5257818557438441,0.5,6
2024,NYJ,4,Short (1-2),0.6,-0.2794485585123766,0.5,10
2024,PHI,1,Long (10+),0.3871866295264624,0.06450592264212658,0.42896935933147634,359
2024,PHI,1,Med-Short (3-5),0.0,-0.19499185366051583,0.5,6
2024,PHI,1,Medium (6-9),0.1111111111111111,0.18799793687907773,0.4444444444444444,9
2024,PHI,1,Short (1-2),0.0,0.41500986269966234,0.8333333333333334,6
2024,PHI,2,Long (10+),0.5656565656565656,0.018459695188512065,0.3939393939393939,99
2024,PHI,2,Med-Short (3-5),0.34782608695652173,0.18930224627041278,0.5434782608695652,46
2024,PHI,2,Medium (6-9),0.673469387755102,0.18319244795759226,0.4489795918367347,98
2024,PHI,2,Short (1-2),0.3902439024390244,-0.07104555085136714,0.4878048780487805,41
2024,PHI,3,Long (10+),0.8043478260869565,0.15937328783821733,0.30434782608695654,46
2024,PHI,3,Med-Short (3-5),0.6808510638297872,0.18656571866225952,0.48936170212765956,47
2024,PHI,3,Medium (6-9),0.8,0.0541132628781948,0.43636363636363634,55
2024,PHI,3,Short (1-2),0.20588235294117646,0.11913695250034297,0.6764705882352942,34
2024,PHI,4,Med-Short (3-5),0.8571428571428571,0.34106266087596676,0.5714285714285714,7
2024,PHI,4,Medium (6-9),0.5,1.381569621822564,0.5,2
2024,PHI,4,Short (1-2),0.45454545454545453,0.5678455581655726,0.7272727272727273,11
2024,PIT,1,Long (10+),0.4131054131054131,-0.08227017582111748,0.36182336182336183,351
2024,PIT,1,Med-Short (3-5),0.125,-0.1311915576152387,0.5,8
2024,PIT,1,Medium (6-9),0.0,-0.49128539436496793,0.0,5
2024,PIT,1,Short (1-2),0.3333333333333333,0.41739155518492527,0.8333333333333334,6
2024,PIT,2,Long (10+),0.6636363636363637,0.1124651620744772,0.41818181818181815,110
2024,PIT,2,Med-Short (3-5),0.4716981132075472,0.07424787716568834,0.4716981132075472,53
2024,PIT,2,Medium (6-9),0.5636363636363636,-0.148826769017879,0.41818181818181815,110
2024,PIT,2,Short (1-2),0.32,0.10651407394791022,0.48,25
2024,PIT,3,Long (10+),0.9074074074074074,0.05175353410939835,0.2962962962962963,54
2024,PIT,3,Med-Short (3-5),0.8372093023255814,-0.49269417758677664,0.4418604651162791,43
2024,PIT,3,Medium (6-9),0.8269230769230769,0.4565343715699817,0.4230769230769231,52
2024,PIT,3,Short (1-2),0.4358974358974359,-0.1500130395975131,0.5641025641025641,39
2024,PIT,4,Long (10+),1.0,-1.9898456934412632,0.0,3
2024,PIT,4,Medium (6-9),1.0,-2.39898464595899,0.0,1
2024,PIT,4,Short (1-2),0.09090909090909091,-0.7406881958383813,0.45454545454545453,11
2024,SEA,1,Long (10+),0.5823529411764706,-0.011689840126114237,0.45294117647058824,340
2024,SEA,1,Med-Short (3-5),0.38461538461538464,0.15310919130122505,0.6153846153846154,13
2024,SEA,1,Medium (6-9),0.3333333333333333,-2.0489475536742248,0.5,6
2024,SEA,1,Short (1-2),0.125,-0.0971656012297899,0.375,8
2024,SEA,2,Long (10+),0.7254901960784313,-0.02917262973142879,0.37254901960784315,102
2024,SEA,2,Med-Short (3-5),0.45161290322580644,0.09680659935064238,0.5161290322580645,62
2024,SEA,2,Medium (6-9),0.68,0.17792818442181063,0.49333333333333335,75
2024,SEA,2,Short (1-2),0.28,0.038315903870388864,0.48,25
2024,SEA,3,Long (10+),0.8333333333333334,-0.1860845475181092,0.2916666666666667,48
2024,SEA,3,Med-Short (3-5),0.8604651162790697,0.005707275304683912,0.46511627906976744,43
2024,SEA,3,Medium (6-9),0.9545454545454546,-0.14553760639019409,0.36363636363636365,44
2024,SEA,3,Short (1-2),0.4838709677419355,-0.12554856442251963,0.5806451612903226,31
2024,SEA,4,Medium (6-9),1.0,4.498101281526033,1.0,1
2024,SEA,4,Short (1-2),0.18181818181818182,-1.2524882877531291,0.45454545454545453,11
2024,SF,1,Long (10+),0.5198776758409785,0.13348211189988282,0.4709480122324159,327
2024,SF,1,Med-Short (3-5),0.45454545454545453,-0.7442139780111823,0.36363636363636365,11
2024,SF,1,Medium (6-9),0.21428571428571427,-0.414934419419816,0.35714285714285715,14
2024,SF,1,Short (1-2),0.0,0.2223658123984933,0.75,4
2024,SF,2,Long (10+),0.6197183098591549,-0.03315492386480426,0.4225352112676056,71
2024,SF,2,Med-Short (3-5),0.4716981132075472,0.08785914024118474,0.5094339622641509,53
2024,SF,2,Medium (6-9),0.5806451612903226,0.23724825054742596,0.5161290322580645,93
2024,SF,2,Short (1-2),0.38461538461538464,-0.0261858600099983,0.5384615384615384,26
2024,SF,3,Long (10+),0.7428571428571429,-0.18633962229220838,0.2571428571428571,35
2024,SF,3,Med-Short (3-5),0.7777777777777778,0.16900307552251434,0.5333333333333333,45
2024,SF,3,Medium (6-9),0.9302325581395349,0.13514156333912275,0.46511627906976744,43
2024,SF,3,Short (1-2),0.3076923076923077,-0.17709396880482736,0.5769230769230769,26
2024,SF,4,Long (10+),1.0,-2.9956701713381335,0.0,1
2024,SF,4,Med-Short (3-5),1.0,0.972966144036036,0.5,2
2024,SF,4,Short (1-2),0.25,0.02259992645122111,0.625,8
2024,TB,1,Long (10+),0.4899135446685879,0.14641135819506246,0.5043227665706052,347
2024,TB,1,Med-Short (3-5),0.375,0.36268551033572294,0.5,8
2024,TB,1,Medium (6-9),0.36363636363636365,0.46950414311140776,0.7272727272727273,11
2024,TB,1,Short (1-2),0.4444444444444444,0.03585096129164514,0.4444444444444444,9
2024,TB,2,Long (10+),0.6395348837209303,-0.09924581721709326,0.38372093023255816,86
2024,TB,2,Med-Short (3-5),0.46153846153846156,-0.012048330266208628,0.47692307692307695,65
2024,TB,2,Medium (6-9),0.6829268292682927,0.13137639690085495,0.4268292682926829,82
2024,TB,2,Short (1-2),0.4444444444444444,-0.19467175723898603,0.6666666666666666,27
2024,TB,3,Long (10+),0.8571428571428571,0.30362477699950957,0.4,35
2024,TB,3,Med-Short (3-5),0.8043478260869565,0.08679718246606054,0.5217391304347826,46
2024,TB,3,Medium (6-9),0.875,0.2001879614236329,0.42857142857142855,56
2024,TB,3,Short (1-2),0.2962962962962963,-0.026007158625208433,0.7407407407407407,27
2024,TB,4,Med-Short (3-5),0.5,-2.9423629334778525,0.0,2
2024,TB,4,Medium (6-9),1.0,3.46966216142755,1.0,2
2024,TB,4,Short (1-2),0.16666666666666666,1.2176362860482186,0.8333333333333334,6
2024,TEN,1,Long (10+),0.39171974522292996,-0.09112379887173913,0.3821656050955414,314
2024,TEN,1,Med-Short (3-5),0.4,-0.2531870212114882,0.2,5
2024,TEN,1,Medium (6-9),0.25,0.6100866926935851,0.75,8
2024,TEN,1,Short (1-2),0.5,0.18867074546869844,0.5,2
2024,TEN,2,Long (10+),0.7555555555555555,-0.2499253996319041,0.3111111111111111,90
2024,TEN,2,Med-Short (3-5),0.28888888888888886,-0.15921559924350326,0.5111111111111111,45
2024,TEN,2,Medium (6-9),0.5806451612903226,-0.021827021598695748,0.41935483870967744,93
2024,TEN,2,Short (1-2),0.30434782608695654,-0.11967176288675072,0.391304347826087,23
2024,TEN,3,Long (10+),0.7708333333333334,-0.22723230466916064,0.2916666666666667,48
2024,TEN,3,Med-Short (3-5),0.7777777777777778,-0.3345612723949107,0.4222222222222222,45
2024,TEN,3,Medium (6-9),0.9230769230769231,-0.7656614240322599,0.2564102564102564,39
2024,TEN,3,Short (1-2),0.3225806451612903,0.04314056410149454,0.6774193548387096,31
2024,TEN,4,Long (10+),1.0,-1.6244487363146618,0.0,3
2024,TEN,4,Med-Short (3-5),1.0,0.38840061220495653,0.6666666666666666,3
2024,TEN,4,Short (1-2),0.42857142857142855,0.019020551699213684,0.5714285714285714,7
2024,WAS,1,Long (10+),0.46273291925465837,-0.04909619278765464,0.43167701863354035,322
2024,WAS,1,Med-Short (3-5),0.4,0.4404885208059568,0.8,10
2024,WAS,1,Medium (6-9),0.2,0.4283348122233292,0.7,10
2024,WAS,1,Short (1-2),0.0,0.3465386831043621,0.5714285714285714,7
2024,WAS,2,Long (10+),0.7524752475247525,0.10706680311359197,0.43564356435643564,101
2024,WAS,2,Med-Short (3-5),0.34615384615384615,0.23766389872223698,0.5576923076923077,52
2024,WAS,2,Medium (6-9),0.6463414634146342,0.16041542985476553,0.47560975609756095,82
2024,WAS,2,Short (1-2),0.1875,0.16360676409021835,0.6875,32
2024,WAS,3,Long (10+),0.7555555555555555,-0.13994112815701534,0.28888888888888886,45
2024,WAS,3,Med-Short (3-5),0.7948717948717948,0.049000311667295855,0.5128205128205128,39
2024,WAS,3,Medium (6-9),0.9166666666666666,-0.02092464915351279,0.3055555555555556,36
2024,WAS,3,Short (1-2),0.35,0.280554369997566,0.725,40
2024,WAS,4,Med-Short (3-5),0.5,3.442313057319552,1.0,4
2024,WAS,4,Medium (6-9),1.0,-1.9829287498723716,0.0,1
2024,WAS,4,Short (1-2),0.15384615384615385,1.6364746039728812,0.8461538461538461,13
2025,ARI,1,Long (10+),0.5728476821192053,-0.07638152755832553,0.39072847682119205,302
2025,ARI,1,Med-Short (3-5),0.6666666666666666,0.2855151955639788,0.6666666666666666,6
2025,ARI,1,Medium (6-9),0.25,0.009897657408146188,0.375,8
2025,ARI,1,Short (1-2),0.3333333333333333,-0.3136543529496218,0.0,6
2025,ARI,2,Long (10+),0.7282608695652174,-0.013152659829635736,0.41304347826086957,92
2025,ARI,2,Med-Short (3-5),0.6136363636363636,0.08104133475826714,0.5,44
2025,ARI,2,Medium (6-9),0.7142857142857143,0.22547312104247144,0.5238095238095238,84
2025,ARI,2,Short (1-2),0.32142857142857145,0.08110213044606748,0.5357142857142857,28
2025,ARI,3,Long (10+),0.8653846153846154,-0.1767445413597511,0.3076923076923077,52
2025,ARI,3,Med-Short (3-5),0.8787878787878788,0.3615177480742887,0.5757575757575758,33
2025,ARI,3,Medium (6-9),0.9166666666666666,0.0760255672671236,0.3888888888888889,36
2025,ARI,3,Short (1-2),0.36666666666666664,0.12450590903117549,0.7,30
2025,ARI,4,Long (10+),1.0,-2.656274875276722,0.0,2
2025,ARI,4,Med-Short (3-5),1.0,1.8012598342999506,0.6666666666666666,3
2025,ARI,4,Medium (6-9),1.0,0.7317584639822599,0.5,2
2025,ARI,4,Short (1-2),0.2,-1.4490342434262857,0.4,5
2025,ATL,1,Long (10+),0.42857142857142855,0.035634054718878254,0.42296918767507,357
2025,ATL,1,Med-Short (3-5),0.5,0.8267638242323301,0.5,8
2025,ATL,1,Medium (6-9),0.2222222222222222,0.29451123353080927,0.5555555555555556,9
2025,ATL,1,Short (1-2),0.2857142857142857,-0.06316453042381909,0.42857142857142855,7
2025,ATL,2,Long (10+),0.8125,0.2920534105323909,0.5520833333333334,96
